Source	Target	mode	section	date	labelSource	labelTarget	PoemTitle	PoemDate	precision	unit	quantity
1624_colmenares-contra-lope	Estéleno	authority	Respuesta a la censura antecedente	1624	Colmenares, Diego	Estéleno			mentionné		
1624_colmenares-contra-lope	Esténelo	authority	Respuesta a la censura antecedente	1624	Colmenares, Diego	Esténelo			mentionné		
1624_colmenares-contra-lope	Aristóteles	authority	Respuesta a la censura antecedente	1624	Colmenares, Diego	Aristóteles			mentionné		
1624_colmenares-contra-lope	Florido Sabino, Francesco	authority	Respuesta a la censura antecedente	1624	Colmenares, Diego	Francisco Florido			mentionné		
1624_colmenares-contra-lope	Empédocles	authority	Respuesta a la censura antecedente	1624	Colmenares, Diego	Empédocles			mentionné		
1624_colmenares-contra-lope	Aristóteles	authority	Respuesta a la censura antecedente	1624	Colmenares, Diego	Aristóteles			mentionné		
1624_colmenares-contra-lope	Horacio	authority	Respuesta a la censura antecedente	1624	Colmenares, Diego	Horacio			mentionné		
1624_colmenares-contra-lope	Scala, Bartolomeo	authority	Respuesta a la censura antecedente	1624	Colmenares, Diego	Escala			mentionné		
1624_colmenares-contra-lope	Poliziano, Angelo	authority	Respuesta a la censura antecedente	1624	Colmenares, Diego	Policiano			mentionné		
1624_colmenares-contra-lope	Aristóteles	authority	Respuesta a la censura antecedente	1624	Colmenares, Diego	Aristóteles			mentionné		
1624_colmenares-contra-lope	Aristóteles	authority	Respuesta a la censura antecedente	1624	Colmenares, Diego	Aristóteles			mentionné		
1624_colmenares-contra-lope	Platón	authority	A un señor de estos reinos	1624	Vega Carpio, Lope Félix de	Platón			mentionné		
1624_colmenares-contra-lope	Savonarola, Girolamo	authority	A un señor de estos reinos	1624	Vega Carpio, Lope Félix de	Savonarola			mentionné		
1624_colmenares-contra-lope	san Crisóstomo	authority	A un señor de estos reinos	1624	Vega Carpio, Lope Félix de	Crisóstomo			mentionné		
1624_colmenares-contra-lope	san Agustín	authority	A un señor de estos reinos	1624	Vega Carpio, Lope Félix de	san Agustín			mentionné		
1624_colmenares-contra-lope	Cicerón	authority	A un señor de estos reinos	1624	Vega Carpio, Lope Félix de	Cicerón			mentionné		
1624_colmenares-contra-lope	Robortello, Francesco	authority	A un señor de estos reinos	1624	Vega Carpio, Lope Félix de	Robortelio			mentionné		
