Source	Target	mode	section	date	labelSource	labelTarget	PoemTitle	PoemDate	precision	unit	quantity
1624_opusculo-curioso	Jáuregui, Juan de	polemist		1624	un curioso					
1624_opusculo-curioso	Quevedo, Francisco de	polemist		1624	un curioso					
1624_opusculo-curioso	Córdoba, Francisco de	polemist		1624	un curioso					
1624_opusculo-curioso	Díaz de Rivas, Pedro	polemist		1624	un curioso					
1624_opusculo-curioso	OC449	ref		1624	un curioso	Con poca luz y menos disciplina,	¿1613?			
1624_opusculo-curioso	Fernández de Córdoba, Francisco	polemist		1624	un curioso					

