Source	Target	mode	section	date	labelSource	labelTarget	PoemTitle	PoemDate	precision	unit	quantity
1639_lusiadas	Gómez Manrique, Diego	authority		1639	Faria e Sousa, Manuel de	Gómez Manrique					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	Don Luis					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	Don Luis					
1639_lusiadas	Macrobio	authority		1639	Faria e Sousa, Manuel de	Macrobio					
1639_lusiadas	Virgilio	authority		1639	Faria e Sousa, Manuel de	Virgilio					
1639_lusiadas	Virgilio	authority		1639	Faria e Sousa, Manuel de	Virgilio					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	don Luis					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	don Luis					
1639_lusiadas	Virgilio	authority		1639	Faria e Sousa, Manuel de	Virgilio					
1639_lusiadas	Macrobio	authority		1639	Faria e Sousa, Manuel de	Macrobio					
1639_lusiadas	seguidores de Góngora	polemist		1639	Faria e Sousa, Manuel de	don Luis					
1639_lusiadas	seguidores de Góngora	polemist		1639	Faria e Sousa, Manuel de	los que le aplauden adonde no lo merece					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	don Luis					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	Mahoma de la poesía					
1639_lusiadas	seguidores de Góngora	polemist		1639	Faria e Sousa, Manuel de	sus secuaces					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	don Luis					
1639_lusiadas	seguidores de Góngora	polemist		1639	Faria e Sousa, Manuel de	sus devotos					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	Góngora					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	Luis de Camões					
1639_lusiadas	Homero	authority		1639	Faria e Sousa, Manuel de	Homero					
1639_lusiadas	Góngora	authority		1639	Faria e Sousa, Manuel de	Góngoras					
1639_lusiadas	Homero	authority		1639	Faria e Sousa, Manuel de	Homero					
1639_lusiadas	Virgilio	authority		1639	Faria e Sousa, Manuel de	Virgilio					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	Camões					
1639_lusiadas	Marcial	authority		1639	Faria e Sousa, Manuel de	Marcial					
1639_lusiadas	Góngora	authority		1639	Faria e Sousa, Manuel de	Góngora					
1639_lusiadas	Estacio	authority		1639	Faria e Sousa, Manuel de	Estacio					
1639_lusiadas	Góngora	authority		1639	Faria e Sousa, Manuel de	Góngora					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	Camões					
1639_lusiadas	Aracne	authority		1639	Faria e Sousa, Manuel de	Aracne					
1639_lusiadas	Palas	authority		1639	Faria e Sousa, Manuel de	Palas					
1639_lusiadas	Marsias	authority		1639	Faria e Sousa, Manuel de	Marsias					
1639_lusiadas	Apolo	authority		1639	Faria e Sousa, Manuel de	Apolo					
1639_lusiadas	Góngora	authority		1639	Faria e Sousa, Manuel de	Góngora					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	Camões					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	Camões					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	El Poeta					
1639_lusiadas	Ovidio	authority		1639	Faria e Sousa, Manuel de	Ovidio					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	Góngora					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	Góngora					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	Camões					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	Camões					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	Góngora					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	Góngora					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	Camões					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	Camões					
1639_lusiadas	Virgilio	authority		1639	Faria e Sousa, Manuel de	Virgilio					
1639_lusiadas	Estacio	authority		1639	Faria e Sousa, Manuel de	Estacios					
1639_lusiadas	Mena, Juan de	authority		1639	Faria e Sousa, Manuel de	Juan de Mena					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	Luis de Camões					
1639_lusiadas	Horacio	authority		1639	Faria e Sousa, Manuel de	Horacio					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	Luis de Góngora					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	el Poeta					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	mi poeta					
1639_lusiadas	Montemayor, Jorge de	authority		1639	Faria e Sousa, Manuel de	Jorge de Montemayor					
1639_lusiadas	Góngora, Luis de	polemist		1639	Faria e Sousa, Manuel de	Don Luis de Góngora					
1639_lusiadas	Tasis y Peralta, Juan de	authority		1639	Faria e Sousa, Manuel de	Conde de Villamediana					
1639_lusiadas	López Pinciano, Alonso	authority		1639	Faria e Sousa, Manuel de	el Pinciano					
1639_lusiadas	Estacio	authority		1639	Faria e Sousa, Manuel de	Estacio					
1639_lusiadas	Homero	authority		1639	Faria e Sousa, Manuel de	Homero					
1639_lusiadas	Virgilio	authority		1639	Faria e Sousa, Manuel de	Virgilio					
1639_lusiadas	Camões	authority		1639	Faria e Sousa, Manuel de	Camões					

