Id	Label	type	date
		text	
Chacón	Chacón	polemista
cuando los ignorantes, a pesar de su rudo natural y pocas letras, porfían en hacer duros y mal limados versos	cuando los ignorantes, a pesar de su rudo natural y pocas letras, porfían en hacer duros y mal limados versos	polemista
en campos de zafiro pace estrellas	Era del año la estación florida [Soledad Primera]	ref	1613
