Source	Target	mode	section	date	labelSource	labelTarget	PoemTitle	PoemDate	precision	unit	quantity
1625_el-culto-graduado	Chacón, Antonio	polemist		1625	Castillo Solórzano, Alonso de					
1625_el-culto-graduado	Góngora, Luis de	polemist		1625	Castillo Solórzano, Alonso de					
1625_el-culto-graduado	en campos de zafiro pace estrellas	ref		1625	Castillo Solórzano, Alonso de	Era del año la estación florida [Soledad Primera]	1613			

