Source	Target	mode	section	date	labelSource	labelTarget	PoemTitle	PoemDate	precision	unit	quantity
1662_apologetico	Espinosa Medrano, Juan de	polemist	preliminar13	1661	Francisco López Mejía	Medrane					
1662_apologetico	Faria e Sousa, Manuel de	polemist	preliminar13	1661	Francisco López Mejía	Faria					
1662_apologetico	Salcedo Coronel, García de 	polemist	preliminar15	1661	Espinosa Medrano, Juan de	García de Salcedo Coronel					
1662_apologetico	OC313	ref	preliminar15	1661	Espinosa Medrano, Juan de		Si arrebatado merecí algún día	1617			
1662_apologetico	OC264A	ref	preliminar15	1661	Espinosa Medrano, Juan de		Pasos de un peregrino son, errante [Dedicatoria Soledades]	1613			
1662_apologetico	OC313	ref	preliminar15	1661	Espinosa Medrano, Juan de		Si arrebatado merecí algún día	1617			
1662_apologetico	Salcedo Coronel, García de 	polemist	preliminar15	1661	Espinosa Medrano, Juan de	García Coronel					
1662_apologetico	OC264C	ref	preliminar15	1661	Espinosa Medrano, Juan de		Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1662_apologetico	OC264C	ref	preliminar15	1661	Espinosa Medrano, Juan de		Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1662_apologetico	Góngora, Luis de	polemist	preliminar16	1661	Espinosa Medrano, Juan de	Luis de Góngora					
1662_apologetico	Faria e Sousa, Manuel de	polemist	preliminar16	1661	Espinosa Medrano, Juan de	Manuel de Faría					
1662_apologetico	Góngora, Luis de	polemist	preliminar16	1661	Espinosa Medrano, Juan de	Góngora					
1662_apologetico	Góngora, Luis de	polemist	seccion2_Faría		Faria e Sousa, Manuel de	Luis de Góngora					
1662_apologetico	Góngora, Luis de	polemist	seccion2_Faría		Faria e Sousa, Manuel de	don Luis					
1662_apologetico	Camões	authority	seccion2_Faría		Faria e Sousa, Manuel de	nuestro poeta					
1662_apologetico	Góngora, Luis de	polemist	seccion2_Faría		Faria e Sousa, Manuel de	don Luis					
1662_apologetico	OC255	ref	seccion2_Faría		Faria e Sousa, Manuel de		Estas, que me dictó, rimas sonoras [Fábula de Polifemo y Galatea]	1612			
1662_apologetico	OC255	ref	seccion2_Faría		Faria e Sousa, Manuel de		Estas, que me dictó, rimas sonoras [Fábula de Polifemo y Galatea]	1612			
